track_id,track_title,track_artists,track_album,track_release_date,energy,loudness,tempo,valence,danceability,duration,playlist
55jQMevNp7aWtiW5LPlPoa,1997 DIANA,BROCKHAMPTON,1997 DIANA,2018-07-27,0.7190000000000001,-7.643,137.096,0.9059999999999999,0.805,02:15,b
2DgMxFMUQRPthW4ROhjen1,SWEET,BROCKHAMPTON,SATURATION II,2017-08-25,0.628,-6.007000000000001,92.10700000000001,0.722,0.718,04:34,b
1cuYCAodLWgzhwE2KFZ8rC,WASTE,BROCKHAMPTON,SATURATION,2017-06-09,0.41200000000000003,-11.262,116.84,0.409,0.41600000000000004,02:34,b
0ToC28lLiwEKyQdN4FXypS,1998 TRUMAN,BROCKHAMPTON,1998 TRUMAN,2018-07-19,0.713,-6.206,134.994,0.48200000000000004,0.607,04:05,b
0dWOFwdXrbBUYqD9DLsoyK,BLEACH,BROCKHAMPTON,SATURATION III,2017-12-15,0.657,-6.497999999999999,156.093,0.718,0.595,04:33,b
42tBlHWL3VfDkUM2iWcc5p,GUMMY,BROCKHAMPTON,SATURATION II,2017-08-25,0.672,-5.975,80.035,0.792,0.687,04:21,b
7ujucw8kFBPIy9mz7DlmAq,JUNKY,BROCKHAMPTON,SATURATION II,2017-08-25,0.662,-5.497000000000001,82.32700000000001,0.675,0.638,04:08,b
694vvR5o19xHPhhJ5QdLN7,NO HALO,BROCKHAMPTON,GINGER,2019-08-23,0.573,-7.034,165.192,0.47,0.643,04:19,b
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,GINGER,2019-08-23,0.5379999999999999,-8.212,122.973,0.516,0.45299999999999996,03:24,b
6e7hIhOLH9zvb3zP5O5gt0,BOY BYE,BROCKHAMPTON,GINGER,2019-08-23,0.747,-7.143,124.932,0.784,0.8690000000000001,02:22,b
1Uo7reO6I2yQ1q36ZPuNf7,GINGER,BROCKHAMPTON,GINGER,2019-08-23,0.715,-5.1370000000000005,130.08700000000002,0.226,0.748,03:54,b
4sEnZad9gvLSLkyt8DW11O,QUEER,BROCKHAMPTON,SATURATION II,2017-08-25,0.625,-7.029,82.00399999999999,0.6759999999999999,0.773,03:47,b
4zbb4mISfck5isCpFsjsr3,GAMBA,BROCKHAMPTON,SATURATION II,2017-08-25,0.511,-8.055,95.045,0.29600000000000004,0.652,03:22,b
1xfFPJdRjgDAaMcDgbXwyh,STAR,BROCKHAMPTON,SATURATION,2017-06-09,0.38799999999999996,-9.142999999999999,75.01,0.294,0.7759999999999999,02:41,b
4m2lVqfPeSTD3azgBJHowK,FAKE,BROCKHAMPTON,SATURATION,2017-06-09,0.435,-9.769,125.89399999999999,0.645,0.7,04:35,b
5bknBRjKJZ643DAN2w8Yoy,FACE,BROCKHAMPTON,SATURATION,2017-06-09,0.7020000000000001,-5.016,119.887,0.6779999999999999,0.945,04:19,b
1ZuQVisBNDRm51QIN9MajR,JELLO,BROCKHAMPTON,SATURATION II,2017-08-25,0.569,-6.627999999999999,139.953,0.6409999999999999,0.92,04:00,b
0q788echtkCMpQoQes4P6b,JOHNNY,BROCKHAMPTON,SATURATION III,2017-12-15,0.858,-5.359,80.352,0.8690000000000001,0.612,04:11,b
0R6UBiz3fJk4lxhKR5799F,STAINS,BROCKHAMPTON,SATURATION III,2017-12-15,0.662,-7.226,113.022,0.645,0.643,02:59,b
5kkxyqYSQrnHpfsmkjKi81,NEW ORLEANS,BROCKHAMPTON,iridescence,2018-09-21,0.815,-4.962,159.903,0.4,0.639,04:03,b
2c09gumRCmu3qmbcqdQbUN,THUG LIFE,BROCKHAMPTON,iridescence,2018-09-21,0.74,-6.195,159.959,0.37,0.5760000000000001,02:02,b
7GxBuIJugWanLsYj0mDrFX,BERLIN,BROCKHAMPTON,iridescence,2018-09-21,0.621,-6.626,142.08700000000002,0.644,0.716,03:19,b
7oYvZtOelvW0mDrcUZ3m67,DISTRICT,BROCKHAMPTON,iridescence,2018-09-21,0.738,-6.728,122.525,0.515,0.66,03:31,b
6cgFCTrw2kWwZm7SF7r6Po,HONEY,BROCKHAMPTON,iridescence,2018-09-21,0.787,-6.343,109.96600000000001,0.17800000000000002,0.74,03:15,b
438wODjSTL2jgn1nePaNew,SUGAR (Remix) [feat. Dua Lipa],"BROCKHAMPTON, Dua Lipa",SUGAR (Remix) [feat. Dua Lipa],2020-03-06,0.523,-5.902,122.948,0.536,0.6609999999999999,03:42,b
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen,Jazz (Deluxe Remastered Version),1978-11-10,0.865,-5.277,156.27100000000002,0.601,0.563,03:29,never forget
3zYpRGnnoegSpt3SguSo3W,Off the Wall,Michael Jackson,Off the Wall,1979-08-10,0.595,-13.909,118.741,0.9209999999999999,0.8270000000000001,04:06,never forget
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,1983-10-14,0.799,-4.897,120.37200000000001,0.725,0.71,03:58,never forget
2CIDqYfIYfl9vx02wIyCG9,All Through the Night,Cyndi Lauper,She's So Unusual,1983-10-14,0.65,-5.934,95.1,0.34600000000000003,0.573,04:32,never forget
0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,Kim Carnes,Mistaken Identity,1981-01-01,0.649,-10.270999999999999,116.624,0.596,0.675,03:48,never forget
7Cuk8jsPPoNYQWXK9XRFvG,September,"Earth, Wind & Fire",September,2018-04-17,0.831,-7.287999999999999,125.90100000000001,0.98,0.6940000000000001,03:35,never forget
6RANU8AS5ICU5PEHh8BYtH,Isn't She Lovely,Stevie Wonder,Songs In The Key Of Life,1976-09-28,0.826,-6.974,118.679,0.8190000000000001,0.48100000000000004,06:34,never forget
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,Hunting High and Low,1985-06-01,0.902,-7.638,84.412,0.8759999999999999,0.573,03:45,never forget
4aWn4NHlELpOehxsBaQeoe,Don't You (Forget About Me),Simple Minds,Once Upon A Time (Deluxe),1985,0.816,-6.61,111.346,0.6779999999999999,0.66,04:23,never forget
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,"Eurythmics, Annie Lennox, Dave Stewart",Sweet Dreams (Are Made Of This),1983-01-04,0.711,-7.497999999999999,125.135,0.875,0.6920000000000001,03:36,never forget
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,Toto IV,1982-04-08,0.373,-18.064,92.71799999999999,0.732,0.6709999999999999,04:55,never forget
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,Escape,1981,0.748,-9.072000000000001,118.852,0.514,0.5,04:10,never forget
2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered 2002,Culture Club,Colour By Numbers,1983-10-01,0.73,-7.182,92.04899999999999,0.894,0.6679999999999999,04:12,never forget
6XHNIbru8xGohLzHNgxQvF,Forever Young - 2019 Remaster,Alphaville,Forever Young (Super Deluxe Edition; 2019 Remaster),1984,0.47100000000000003,-9.711,137.012,0.29100000000000004,0.483,03:46,never forget
4jacsL77ZYnpInmTtUBaJW,Move Your Feet,Junior Senior,d-d-don't don't stop the beat (Explicit Content U.S. Version),2003-07-25,0.895,-2.6189999999999998,118.87100000000001,0.8440000000000001,0.755,03:01,never forget
6t1FIJlZWTQfIZhsGjaulM,Video Killed The Radio Star,The Buggles,The Age Of Plastic,1980-01-10,0.61,-13.811,131.037,0.344,0.675,04:13,never forget
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,Agent Provocateur,1984-12-12,0.47100000000000003,-10.036,81.204,0.423,0.47700000000000004,05:04,never forget
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,Ladies And Gentlemen... The Best Of George Michael,1998-11-09,0.629,-8.815,153.119,0.7859999999999999,0.574,05:00,never forget
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,An Innocent Man,1983-08-08,0.9440000000000001,-2.986,128.993,0.792,0.701,03:17,never forget
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,Oracular Spectacular,2007-12-14,0.8029999999999999,-3.713,103.04,0.561,0.763,03:49,never forget
39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,Duran Duran,Rio (Collector's Edition),1982-05-10,0.812,-7.772,127.568,0.685,0.691,03:40,never forget
1YGZyfvdgZxzipWoWYVKxi,Kids In America,Kim Wilde,Kim Wilde,1981,0.782,-3.8989999999999996,159.621,0.305,0.557,03:25,never forget
1I6q6nwNjNgik1Qe8Oi0Y7,Do You Really Want To Hurt Me,Culture Club,Kissing To Be Clever,1982-09-01,0.376,-14.995999999999999,100.78,0.42,0.7440000000000001,04:22,never forget
7FEFqom81vgPznZalT4gBR,It's Your Move,Diana Ross,Swept Away (Expanded Edition),1984-09-13,0.636,-8.26,117.338,0.9590000000000001,0.847,03:32,never forget
6CQaVuICm1WVXyy3SZ5jEI,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse,Back To Black: B-Sides,2007-01-01,0.36700000000000005,-5.7589999999999995,96.008,0.6809999999999999,0.757,03:53,never forget
58mFu3oIpBa0HLNeJIxsw3,Heaven Is A Place On Earth,Belinda Carlisle,Heaven On Earth,1987-10-05,0.81,-10.19,122.868,0.804,0.64,04:07,never forget
7cv28LXcjAC3GsXbUvXKbX,I Will Survive - Single Version,Gloria Gaynor,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,2000-01-01,0.725,-8.681000000000001,116.669,0.529,0.777,03:18,never forget
0MKqeOVdZcUFGJvWpGCKbG,Come Together - Remastered,The Beatles,Abbey Road (Remastered),1969-09-26,0.376,-11.913,165.007,0.187,0.5329999999999999,04:19,never forget
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,Stranger In Town,1978-05-05,0.937,-2.947,124.13,0.9640000000000001,0.7140000000000001,03:14,never forget
0uTVChzibEWKrXojPaJ9y1,Hard Candy Christmas,Dolly Parton,Once Upon A Christmas,1984-10-29,0.397,-7.63,99.822,0.235,0.531,03:37,never forget
5kuvOXaO2WiHwES81fSeu3,A Teenager in Love - 2012 Remaster,Red Hot Chili Peppers,Rock & Roll Hall of Fame Covers - EP,2012-05-01,0.773,-6.609,77.071,0.745,0.519,03:00,never forget
67iAlVNDDdddxqSD2EZhFs,I'm Gonna Be (500 Miles),The Proclaimers,Sunshine on Leith,1988,0.551,-5.1770000000000005,131.922,0.807,0.851,03:39,never forget
4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,Don Henley,Building The Perfect Beast,1984-01-01,0.5489999999999999,-13.741,176.94099999999997,0.907,0.516,04:48,never forget
3VZmChrnVW8JK6ano4gSED,Sexual Healing,Marvin Gaye,Midnight Love,1982-10-01,0.602,-9.7,94.382,0.7440000000000001,0.805,03:58,never forget
0TMSVef2B1NnVCqonuIiEz,Come On Eileen,Dexys Midnight Runners,World Of Dance: New Wave The 80's,1995-04-16,0.639,-9.564,107.865,0.93,0.473,04:02,never forget
45eF0AQGCTgkUJ3FoIYrbe,Total Eclipse of the Heart,Bonnie Tyler,Faster Than The Speed Of Night,1983-07-16,0.512,-12.875,131.386,0.19699999999999998,0.439,06:58,never forget
4zEi4tr3lEhiAvTRxEzbEz,Oh Sherrie,Steve Perry,Street Talk (Expanded Edition),1984-04-01,0.695,-5.1160000000000005,203.753,0.317,0.33299999999999996,03:49,never forget
3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police,Outlandos D'Amour (Remastered 2003),1978-11-02,0.748,-8.905,134.114,0.6629999999999999,0.618,03:11,never forget
2w4EpqGasrz9qdTwocx54t,Open Arms,Journey,Escape,1981,0.21,-13.214,100.57700000000001,0.174,0.405,03:22,never forget
2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,Bee Gees,Greatest,1979-01-01,0.35700000000000004,-9.366,104.93799999999999,0.674,0.633,04:05,never forget
70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,Piano Man (Legacy Edition),1973-11-07,0.55,-6.483,177.734,0.429,0.331,05:39,never forget
7dL8FCLzEaWC2A3qWQuz1q,What You Won't Do for Love,Bobby Caldwell,What You Won't Do for Love,1991-10-10,0.397,-16.842,84.064,0.7979999999999999,0.642,04:46,never forget
29pzjF6ZkzcW3ofgOVbF0t,Here I Go Again,Whitesnake,Saints & Sinners,1982-11-20,0.634,-12.967,174.44299999999998,0.354,0.213,05:08,never forget
2dINjMxChoALja13fOn99R,You Do Something To Me,Paul Weller,Stanley Road,1995-01-01,0.33899999999999997,-13.155999999999999,72.637,0.297,0.444,03:38,never forget
3ovjw5HZZv43SxTwApooCM,Wind Of Change,Scorpions,Crazy World,1990-01-01,0.524,-10.107999999999999,151.505,0.24600000000000002,0.452,05:12,never forget
7qK3JFriCqLorQivsJYG2X,Stayin Alive,Bee Gees,The Ultimate Bee Gees,2009-11-03,0.831,-7.225,103.573,0.9490000000000001,0.703,04:43,never forget
7f9sC9fvtjYSZYOLSmKJlq,Tom's Diner,"Suzanne Vega, DNA",Tom's Album,1991-01-01,0.439,-12.264000000000001,99.14399999999999,0.725,0.86,03:48,never forget
4UQLQJu3DNvVkMVglwElU2,The King of Wishful Thinking,Go West,Indian Summer,1992-11-14,0.868,-7.377000000000001,107.885,0.9129999999999999,0.669,04:01,never forget
5xl5582IihbEZAnfj0xyso,Straight Up,Paula Abdul,Forever Your Girl,1988-01-01,0.826,-8.252,95.86200000000001,0.762,0.769,04:10,never forget
5HQ639Z3ms3hnZx0KfWnkp,Private Eyes,Daryl Hall & John Oates,Private Eyes (Expanded Edition),1981,0.938,-6.888999999999999,120.82600000000001,0.84,0.85,03:37,never forget
5FMXrphygZ4z3gVDHGWxgl,Copacabana (At the Copa),Barry Manilow,Dance Vault Mixes - Copacabana (At The Copa),2006-09-12,0.899,-6.412000000000001,116.735,0.66,0.606,03:56,never forget
7j74lucZ59vqN67Ipe2ZcY,Maneater,Daryl Hall & John Oates,H2O,1982-10-04,0.498,-13.083,88.825,0.823,0.7240000000000001,04:33,never forget
5MoDQWMDMaAGDEiWsJfeCi,Eternal Flame,The Bangles,The Essential Bangles,2004,0.358,-7.239,78.98899999999999,0.39899999999999997,0.526,03:58,never forget
60PzUC83LQmnMcQzivcADi,Un fatto ovvio,Laura Pausini,Primavera in anticipo,2008-11-11,0.505,-5.64,149.809,0.156,0.47200000000000003,03:08,never forget
165NAtd2DRPKNQ6EVY0VG9,The Tide Is High - Edit,Blondie,Tide Is High,1980-10-01,0.667,-7.273,96.954,0.9640000000000001,0.778,03:53,never forget
47W6YR93MPCGLEUReLMyDm,Virtual Insanity - Remastered,Jamiroquai,High Times: Singles 1992-2006 (Remastered),2006-11-06,0.9490000000000001,-4.758,91.954,0.516,0.662,03:49,never forget
0ju1jP0cSPJ8tmojYBEI89,Danny's Song,Loggins & Messina,The Best: Loggins & Messina Sittin' In Again,1971,0.258,-12.193,141.003,0.6409999999999999,0.505,04:14,never forget
5u8bqfaYSh0qVTsgslPknf,Never Gonna Let You Go,Sérgio Mendes,Sergio Mendes,1983,0.40299999999999997,-12.401,132.56,0.324,0.639,04:15,never forget
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),1977-02-04,0.49200000000000005,-9.744,120.15100000000001,0.789,0.828,04:17,never forget
4xh7W7tlNMIczFhupCPniY,Go Your Own Way - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),1977-02-04,0.941,-5.138999999999999,135.44799999999998,0.831,0.586,03:43,never forget
0Dw9z44gXhplDh5HCWZIxP,You Oughta Know,Alanis Morissette,Jagged Little Pill,1995-06-09,0.831,-8.195,105.32,0.43,0.66,04:09,never forget
1YYhDizHx7PnDhAhko6cDS,"Take Me Home, Country Roads",John Denver,"Poems, Prayers and Promises",1971,0.395,-9.376,82.259,0.625,0.462,03:10,never forget
7vYA9ET5AUqJt5pBbhKmcB,Don't Let Me Be Misunderstood,The Animals,Animal Tracks,1965-09-01,0.775,-5.136,112.20200000000001,0.518,0.513,02:29,never forget
0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,Ricky Martin,Ricky Martin,1999,0.9540000000000001,-3.7560000000000002,178.043,0.9329999999999999,0.425,04:03,never forget
4lR79JbogJio3Vbr4fgMAN,A Night Like This,Caro Emerald,Deleted Scenes from the Cutting Room Floor,2010-01-29,0.711,-5.775,122.969,0.96,0.871,03:45,never forget
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,Just As I Am,1971-05-01,0.415,-11.450999999999999,78.169,0.515,0.527,02:05,never forget
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,Maybe You've Been Brainwashed Too,1998-01-01,0.9009999999999999,-5.396,113.96700000000001,0.7440000000000001,0.621,05:00,never forget
1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,American Pie,1971,0.48100000000000004,-11.709000000000001,138.45,0.491,0.531,08:36,never forget
0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,"Fugees, Ms. Lauryn Hill",The Score (Expanded Edition),1996-02-13,0.29,-17.117,92.40899999999999,0.506,0.765,04:58,never forget
43ddJFnP8m3PzNJXiHuiyJ,The Way I Am,Ingrid Michaelson,Girls and Boys,2007-01-01,0.259,-9.302,119.98899999999999,0.32,0.877,02:15,never forget
3g08g4iOQgTgEV9cJ9gKfk,Tut tut tut tut,Gillian Hills,"Twistin’ The Rock, Vol. 9",2002-01-01,0.5379999999999999,-5.747999999999999,123.559,0.9570000000000001,0.6970000000000001,02:02,never forget
5DTOOkooKFUvWj1XQTFa09,The End of the World,Skeeter Davis,The Essential Skeeter Davis,1994-05-23,0.21600000000000003,-10.674000000000001,94.26799999999999,0.43200000000000005,0.23199999999999998,02:37,never forget
3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,Chosen,2017-12-08,0.8,-4.808,134.002,0.589,0.7140000000000001,03:31,never forget
3jOcxAHwrs4zNFTemYfrHK,Build Me Up Buttercup - Stereo,The Foundations,Build Me Up Buttercup: The Best of The Foundations,2021-01-21,0.568,-7.456,133.97299999999998,0.802,0.539,02:55,never forget
12q3V8ShACq2PSWINMc2rC,It's Too Late,Carole King,Tapestry,1971,0.442,-12.718,208.282,0.812,0.45,03:53,never forget
1mCsF9Tw4AkIZOjvZbZZdT,Break My Stride,Matthew Wilder,I Don't Speak The Language,1983-03-19,0.588,-11.047,110.07700000000001,0.828,0.917,03:04,never forget
3DPFmwFtV5ElQaTniLOdgk,Hunnybee,Unknown Mortal Orchestra,Sex & Food,2018-04-06,0.373,-7.962999999999999,119.994,0.568,0.956,04:28,whatever simulation
5WMr0rpgYeYXNSXar5IAvi,FFYL,Quinn XCII,Change of Scenery,2015-04-28,0.762,-4.76,120.038,0.591,0.722,03:46,whatever simulation
5WsCmd32VvISX0RrTUZgc8,Wanderlust - Pharrell Remix,The Weeknd,Wanderlust,2014-06-17,0.598,-7.475,116.007,0.479,0.7440000000000001,05:05,whatever simulation
6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,"Aaron Smith, Krono, Luvli",Dancin (feat. Luvli) [Krono Remix],2014-11-07,0.741,-6.529,119.896,0.35700000000000004,0.72,03:18,whatever simulation
2mlGPkAx4kwF8Df0GlScsC,Buttercup,Jack Stauber,Pop Food,2017-03-25,0.373,-9.066,120.046,0.551,0.705,03:28,whatever simulation
6KKHXbJtnJPjla3V49YPac,"Prune, You Talk Funny",Gus Dapperton,"Prune, You Talk Funny",2017-12-05,0.75,-7.193,140.063,0.578,0.57,03:32,whatever simulation
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,Currents,2015-07-17,0.74,-4.083,116.87899999999999,0.785,0.64,03:36,whatever simulation
7rig9YRhho4jJ2LBMGekfj,No Going Back,Yuno,No Going Back,2018-02-21,0.713,-5.52,93.005,0.9,0.7140000000000001,03:28,whatever simulation
3AA8xNhDC0MpqwkGX3EP5V,If I Ever Feel Better,Phoenix,United,2000-03-06,0.5529999999999999,-9.449,119.7,0.836,0.755,04:26,whatever simulation
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,Never Trust a Happy Song,2011-09-02,0.9359999999999999,-5.835,112.96,0.371,0.56,03:38,whatever simulation
0WKmVAD4VWk5EdTyCFILi4,Needs,Verzache,Needs,2018-02-14,0.601,-7.5520000000000005,118.98100000000001,0.855,0.813,02:57,whatever simulation
2cGxRwrMyEAp8dEbuZaVv6,Instant Crush (feat. Julian Casablancas),"Daft Punk, Julian Casablancas",Random Access Memories,2013-05-17,0.585,-9.516,109.94200000000001,0.518,0.775,05:37,whatever simulation
7dzUZec5MnWMyQnk5klnKR,Grace Kelly,MIKA,Life in Cartoon Motion,2007-01-01,0.82,-5.796,122.361,0.685,0.6709999999999999,03:07,whatever simulation
5mIOsPuQdXchVY0jB5NO9Q,4EVER,Clairo,4EVER,2018-04-27,0.585,-7.5760000000000005,102.331,0.584,0.75,02:39,whatever simulation
2AA1f7utyvXpmtKsEvp5lz,dayfly,"DEAN, SULLI, Rad Museum",dayfly,2018-11-09,0.49200000000000005,-8.046,85.939,0.526,0.726,03:27,whatever simulation
6GS3lnAVy5w6AHWEKYzYeS,What 2 Do,"DEAN, Crush, Jeff Bernat",130 Mood : TRBL,2016-03-25,0.531,-5.669,95.061,0.511,0.632,03:44,whatever simulation
6z1kLsntE7FuzKZHZWrXYN,instagram,DEAN,instagram,2017-12-26,0.5660000000000001,-6.195,93.921,0.21899999999999997,0.46299999999999997,04:15,whatever simulation
22UDw8rSfLbUsaAGTXQ4Z8,American Boy,"Estelle, Kanye West",Shine,2008-03-28,0.7290000000000001,-2.99,117.932,0.512,0.727,04:44,whatever simulation
1HA2V2EfAgJUBVOju4YfiB,Just A Stranger (feat. Steve Lacy),"Kali Uchis, Steve Lacy",Isolation,2018-04-06,0.672,-5.7379999999999995,108.031,0.6409999999999999,0.745,02:57,whatever simulation
2Nh2cMryoXl7BrZoIeN2Pr,Dapper (feat. Anderson .Paak),"Domo Genesis, Anderson .Paak",Genesis,2016-03-25,0.594,-9.486,112.568,0.562,0.753,03:13,whatever simulation
3I8yVFjvJoOBM9tX4ZpxEL,Ryd,Steve Lacy,Steve Lacy's Demo,2017-02-24,0.94,-7.327000000000001,137.003,0.9790000000000001,0.784,02:20,whatever simulation
37y7iDayfwm3WXn5BiAoRk,Dark Red,Steve Lacy,Dark Red,2017-02-20,0.7829999999999999,-4.023,172.041,0.775,0.603,02:53,whatever simulation
79MSEdtXuudhGhC5AtG07g,Break from Toronto,PARTYNEXTDOOR,PARTYNEXTDOOR,2013-07-01,0.6779999999999999,-5.18,117.066,0.259,0.596,01:39,whatever simulation
46CA1H0T1r7u5lDUtVveAh,"FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)","Tyler, The Creator, Charlie Wilson, Chaz Bundick, Syd, Kali Uchis",Cherry Bomb,2015-04-13,0.705,-6.928,74.28,0.35200000000000004,0.23199999999999998,06:41,whatever simulation
48XkVAagIoQHCsOlJtXUd5,still feel.,half•alive,"Now, Not Yet",2019-08-09,0.516,-6.4670000000000005,120.02600000000001,0.715,0.779,04:07,whatever simulation
03yPqXVJIYC5qKoYTUbAp7,The Eye of Truth,Driver,Bumps,2017-09-07,0.68,-8.887,80.23,0.502,0.589,02:41,whatever simulation
5iUQMwxUPdJBFeGkePtM66,Dang! (feat. Anderson .Paak),"Mac Miller, Anderson .Paak",The Divine Feminine,2016-09-16,0.67,-6.907,107.01799999999999,0.556,0.836,05:05,whatever simulation
08bhA1FcwVfyE6RBwdsMFP,Put My Hands On You,"DEAN, Anderson .Paak",Put My Hands On You,2015-09-18,0.6509999999999999,-6.553,105.714,0.7190000000000001,0.611,03:29,whatever simulation
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,Lonerism,2012-01-01,0.9,-2.352,149.50799999999998,0.491,0.303,03:12,whatever simulation
7zDu3l7DDlfSlt20YMKkWo,Martini Blue,DPR LIVE,Her,2017-12-07,0.551,-6.654,139.937,0.8809999999999999,0.767,03:15,whatever simulation
2djY65hifu2a4R2WqcXqKL,Kyoto,Yung Lean,Kyoto,2013-12-10,0.716,-7.449,116.914,0.203,0.623,04:30,whatever simulation
6XkuklKiHYVTlVvWlTgQYP,Erase Me - Main,"Kid Cudi, Kanye West",Man On The Moon II: The Legend Of Mr. Rager,2010-11-09,0.631,-5.612,186.071,0.853,0.687,03:12,whatever simulation
03ZkvqZOANKndGXfAAPywG,Drown,"Cuco, Clairo",Drown,2018-08-01,0.615,-8.187999999999999,85.04799999999999,0.7559999999999999,0.674,03:54,whatever simulation
2WloLsoUqp1A0xxNAwoiwh,Red Bottom Sky,Yung Lean,Stranger,2017-11-10,0.401,-9.382,120.336,0.33,0.6920000000000001,05:03,whatever simulation
63igLtZbQx5Ywd8ilYFDTT,Sober,"SebastiAn, Bakar",Thirst,2019-11-08,0.772,-6.928999999999999,118.384,0.508,0.654,03:21,whatever simulation
1Qp1GGtkptkuHewobkM7yH,Run for Me - Edit,"SebastiAn, Gallant",Thirst,2019-11-08,0.501,-6.664,69.845,0.11599999999999999,0.249,03:49,whatever simulation
1qz2bFE5ZtwZSd6DNed2RJ,Shut Up & Groove (feat. DEAN) [From And July],HEIZE,Shut Up & Groove (feat. DEAN) [From And July],2016-06-02,0.665,-4.785,112.831,0.535,0.655,03:19,whatever simulation
0WSTInLqMrT9po0LAHpZCJ,UN Village,BAEKHYUN,City Lights - The 1st Mini Album,2019-07-10,0.589,-3.806,83.985,0.5770000000000001,0.674,03:55,whatever simulation
60ZppukPfY43NDU9meKJrz,BAD NEWS,Aries,WELCOME HOME,2019-04-18,0.6759999999999999,-5.959,141.989,0.8270000000000001,0.655,02:44,whatever simulation
0Yz3F0UGDibDe8uU69zmjn,And July,"HEIZE, DEAN, dj friz",And July,2016-07-18,0.852,-3.85,98.50399999999999,0.787,0.7340000000000001,03:46,whatever simulation
0JJeoiCAa1hwcBsPxBN2w4,"Sunday (feat. HEIZE, Jay Park)",GroovyRoom,EVERYWHERE,2017-07-24,0.797,-5.694,102.90799999999999,0.6609999999999999,0.693,03:02,whatever simulation
3uA8SjMyDtwtt0jLPMQbVD,D (Half Moon),"DEAN, Gaeko",130 Mood : TRBL,2016-03-25,0.765,-5.252000000000001,169.709,0.519,0.512,03:49,whatever simulation
1iArAuiiDPjtZcwO33YeLF,Too Much (Feat. DEAN),Loco,BLEACHED,2017-05-25,0.618,-4.212,102.038,0.621,0.747,03:10,whatever simulation
3FY7setkwqNLtNyS4se0jd,Are You That Somebody,Aaliyah,The Big Thug Playlist,2019-07-08,0.6629999999999999,-7.077999999999999,137.953,0.833,0.848,04:25,whatever simulation
1dN4Z7wZTQXLEl33RkMO3a,Text Me,DPR LIVE,Her,2017-12-07,0.5920000000000001,-6.452000000000001,134.024,0.757,0.846,02:57,whatever simulation
5LILPLYXMhiJqSW19s4k1t,CALL ANYTIME,"JINU, MINO",JINU's HEYDAY,2019-08-14,0.664,-6.12,99.96700000000001,0.625,0.812,03:14,whatever simulation
1dA1tlzwcJ3YDYsSul1m06,Jenga (feat. Gaeko),"HEIZE, Gaeko",Wish & Wind,2018-03-08,0.73,-4.979,93.015,0.604,0.711,03:30,whatever simulation
1iIhGHzzrzqQfuNkFI2qAn,Any song,ZICO,Any song,2020-01-13,0.787,-2.416,108.007,0.8959999999999999,0.8740000000000001,03:47,whatever simulation
